incident_id,timestamp,attack_type,target_system,severity,confidence_score,affected_users,country,remediation_status,target_label
1278,2025-09-04 06:55:00,Data Poisoning,Chatbot,4,0.89,1265,Germany,,malicious
1279,2025-09-04 03:55:00,Data Poisoning,Recommendation Engine,5,0.82,1308,USA,Closed,malicious
1280,2025-09-30 02:34:00,Prompt Injection,Image Classifier,2,0.99,1050,China,Open,malicious
1281,2025-09-29 08:18:00,Prompt Injection,Fraud Detection,5,0.67,3473,China,,malicious
1282,2025-09-14 18:30:00,Adversarial Example,Recommendation Engine,4,0.53,2249,Russia,Open,malicious
1283,,Model Evasion,Chatbot,4,0.87,2809,USA,In Progress,malicious
1284,2025-09-05 18:53:00,Prompt Injection,Chatbot,3,0.76,2921,USA,In Progress,malicious
1285,2025-09-10 23:33:00,Model Evasion,Fraud Detection,2,0.61,4676,China,In Progress,benign
1286,2025-09-03 09:16:00,Adversarial Example,Image Classifier,3,0.89,4041,Germany,,malicious
1287,2025-09-07 01:54:00,Model Evasion,Fraud Detection,4,0.6,2417,USA,Closed,malicious
1288,2025-09-08 09:57:00,Prompt Injection,Recommendation Engine,1,0.63,532,China,In Progress,malicious
1289,2025-09-05 02:15:00,Model Evasion,Fraud Detection,4,0.55,898,USA,In Progress,malicious
1290,2025-09-14 16:58:00,Prompt Injection,Chatbot,2,0.7,2654,USA,Open,malicious
1291,2025-09-22 08:26:00,Model Evasion,Recommendation Engine,1,0.71,1469,China,In Progress,malicious
1292,2025-09-23 11:12:00,Prompt Injection,Chatbot,1,0.76,2920,USA,Closed,malicious
1293,2025-09-28 15:10:00,Prompt Injection,Image Classifier,1,0.85,1252,India,,malicious
1294,2025-09-30 02:39:00,Model Evasion,Chatbot,3,0.95,769,Germany,In Progress,malicious
1295,,Adversarial Example,Chatbot,2,0.57,833,China,,benign
1296,,Data Poisoning,Fraud Detection,99,0.53,2209,China,,malicious
1297,2025-09-20 04:43:00,Adversarial Example,Chatbot,3,0.51,4649,China,Closed,benign
1298,2025-09-29 07:24:00,Model Evasion,Recommendation Engine,1,0.57,3424,USA,Open,malicious
1299,2025-09-07 06:07:00,Adversarial Example,Recommendation Engine,4,0.83,1091,Russia,Open,malicious
1300,2025-09-26 23:30:00,Prompt Injection,Image Classifier,5,0.86,1196,Brazil,,malicious
1301,2025-09-29 02:07:00,Data Poisoning,Recommendation Engine,4,0.89,3914,USA,In Progress,malicious
1302,2025-09-06 16:48:00,Model Evasion,Fraud Detection,1,0.62,1660,USA,,malicious
1303,2025-09-13 21:49:00,Model Evasion,Image Classifier,5,0.65,4654,USA,Open,malicious
1304,2025-09-13 02:53:00,Model Evasion,Recommendation Engine,4,0.74,260,Germany,In Progress,malicious
1305,2025-09-26 03:32:00,Data Poisoning,Fraud Detection,1,high,2264,Germany,Open,malicious
1306,2025-09-23 15:55:00,Prompt Injection,Recommendation Engine,1,0.81,4900,India,Closed,malicious
1307,2025-09-24 11:48:00,Model Evasion,Recommendation Engine,3,0.99,1185,India,Open,malicious
1308,2025-09-13 23:51:00,Adversarial Example,Chatbot,1,0.68,2449,China,In Progress,malicious
1309,2025-09-03 09:00:00,Model Evasion,Recommendation Engine,5,0.88,3533,Germany,In Progress,malicious
1310,2025-09-22 16:16:00,Model Evasion,Recommendation Engine,2,0.75,4370,Germany,,malicious
1311,2025-09-01 05:01:00,Model Evasion,Fraud Detection,5,0.56,4301,China,In Progress,benign
1312,2025-09-01 11:39:00,Model Evasion,Fraud Detection,3,0.79,3344,China,Closed,malicious
1313,2025-09-01 03:10:00,Prompt Injection,Chatbot,2,0.65,866,Germany,Open,malicious
1314,2025-09-08 06:52:00,Adversarial Example,Recommendation Engine,1,0.52,92,China,,malicious
1315,2025-09-25 19:43:00,Prompt Injection,Chatbot,3,0.82,3178,Germany,,malicious
1316,2025-09-05 05:42:00,Adversarial Example,Recommendation Engine,4,0.93,1351,Germany,In Progress,malicious
1317,2025-09-14 17:38:00,Model Evasion,Image Classifier,4,0.67,364,Germany,Closed,benign
1318,2025-09-19 12:01:00,Data Poisoning,Image Classifier,2,0.7,4916,Germany,,malicious
1319,2025-09-25 00:24:00,Prompt Injection,Chatbot,2,0.95,3718,China,Closed,malicious
1320,2025-09-23 17:45:00,Data Poisoning,Chatbot,1,0.91,1924,Germany,Closed,malicious
1321,2025-09-17 00:53:00,Prompt Injection,Chatbot,4,0.86,3095,China,Open,malicious
1322,2025-09-01 09:29:00,Model Evasion,Fraud Detection,1,0.62,2538,USA,Open,malicious
1323,2025-09-27 12:50:00,Prompt Injection,Fraud Detection,3,0.96,1296,USA,Open,malicious
1324,2025-09-25 01:43:00,Model Evasion,Fraud Detection,4,0.58,2276,China,Closed,malicious
1325,2025-09-26 10:31:00,Prompt Injection,Chatbot,5,0.81,,China,Open,benign
1326,2025-09-06 04:15:00,Model Evasion,Recommendation Engine,2,0.51,3492,Brazil,,malicious
1327,2025-09-03 18:54:00,Model Evasion,Image Classifier,2,0.82,1753,USA,,malicious
1328,2025-09-08 16:53:00,Adversarial Example,Chatbot,4,0.64,910,USA,In Progress,malicious
1329,2025-09-13 13:10:00,Model Evasion,Fraud Detection,4,0.72,306,USA,Closed,malicious
1330,2025-09-25 20:17:00,Adversarial Example,Fraud Detection,2,0.67,4231,USA,Open,malicious
1331,2025-09-12 11:38:00,Model Evasion,Chatbot,5,0.59,4015,India,,malicious
1332,2025-09-08 10:49:00,Data Poisoning,Chatbot,5,0.81,1438,USA,Closed,malicious
1333,2025-09-24 17:37:00,Model Evasion,Fraud Detection,2,0.94,872,Germany,Closed,malicious
1334,2025-09-01 13:04:00,Data Poisoning,Recommendation Engine,2,0.98,1141,Germany,Open,malicious
1335,2025-09-20 06:31:00,Data Poisoning,Fraud Detection,3,0.6,665,China,Closed,malicious
1336,2025-09-29 09:04:00,Model Evasion,Fraud Detection,4,0.86,208,Russia,Open,malicious
1337,2025-09-29 00:08:00,Data Poisoning,Chatbot,1,0.83,951,China,Open,malicious
1338,2025-09-09 16:53:00,Adversarial Example,Recommendation Engine,4,0.67,1057,USA,Open,malicious
1339,2025-09-28 20:31:00,Prompt Injection,Fraud Detection,4,0.51,4744,Russia,Closed,malicious
1340,2025-09-28 18:14:00,Model Evasion,Fraud Detection,2,high,4722,Russia,Closed,malicious
1341,2025-09-05 00:41:00,Data Poisoning,Image Classifier,4,0.97,4620,USA,Open,malicious
1342,2025-09-14 07:50:00,Model Evasion,Chatbot,5,0.82,4008,USA,Closed,benign
1343,2025-09-27 21:54:00,Adversarial Example,Image Classifier,1,0.72,1868,USA,Open,malicious
1344,2025-09-21 13:12:00,Model Evasion,Image Classifier,2,0.76,4864,USA,In Progress,malicious
1345,2025-09-08 09:27:00,Model Evasion,Fraud Detection,3,0.6,771,Brazil,Closed,malicious
1346,2025-09-07 01:16:00,Data Poisoning,Chatbot,5,0.88,4835,China,Closed,malicious
1347,2025-09-17 05:15:00,Adversarial Example,Recommendation Engine,5,0.87,4030,USA,In Progress,malicious
1348,2025-09-16 06:49:00,Prompt Injection,Fraud Detection,3,0.57,521,Russia,In Progress,malicious
1349,2025-09-17 22:16:00,Prompt Injection,Recommendation Engine,4,0.94,3355,China,In Progress,benign
1350,2025-09-04 07:40:00,Data Poisoning,Recommendation Engine,3,0.63,1400,USA,Open,malicious
1351,2025-09-02 15:28:00,Model Evasion,Chatbot,3,0.99,3738,Russia,Open,malicious
1352,2025-09-09 08:39:00,Data Poisoning,Image Classifier,2,0.69,4343,India,,malicious
1353,2025-09-05 14:55:00,Data Poisoning,Chatbot,2,0.59,3723,India,In Progress,malicious
1354,2025-09-29 10:21:00,Data Poisoning,Recommendation Engine,2,0.68,3247,China,,malicious
1355,2025-09-04 02:55:00,Model Evasion,Fraud Detection,3,0.72,500000,India,Open,benign
1356,2025-09-08 13:33:00,Adversarial Example,Recommendation Engine,1,0.53,,USA,Closed,malicious
1357,2025-09-18 17:47:00,Data Poisoning,Fraud Detection,5,0.79,4064,China,In Progress,malicious
1358,2025-09-16 13:06:00,Model Evasion,Fraud Detection,1,high,4681,Brazil,Closed,malicious
1359,2025-09-10 07:23:00,Adversarial Example,Chatbot,2,0.87,2398,USA,Open,malicious
1360,2025-09-23 06:57:00,Data Poisoning,Recommendation Engine,3,0.51,142,India,In Progress,benign
1361,2025-09-10 02:41:00,Prompt Injection,Image Classifier,4,0.77,2851,China,,malicious
1362,2025-09-08 14:46:00,Adversarial Example,Recommendation Engine,1,0.53,,USA,,malicious
1363,2025-09-24 08:21:00,Data Poisoning,Recommendation Engine,2,0.85,3695,India,Open,malicious
1364,2025-09-20 15:52:00,Adversarial Example,Image Classifier,5,0.53,,USA,Closed,malicious
1365,2025-09-16 17:57:00,Adversarial Example,Chatbot,2,0.96,642,Germany,Open,malicious
1366,2025-09-22 17:29:00,Adversarial Example,Recommendation Engine,2,0.85,3440,USA,Closed,malicious
1367,2025-09-22 13:04:00,Adversarial Example,Recommendation Engine,5,0.75,2548,Russia,Open,malicious
1368,2025-09-30 15:15:00,Adversarial Example,Fraud Detection,1,0.72,3693,USA,,malicious
1369,2025-09-04 07:37:00,Adversarial Example,Recommendation Engine,3,0.57,369,USA,Closed,malicious
1370,2025-09-21 15:49:00,Data Poisoning,Image Classifier,2,0.65,3650,USA,Open,malicious
1371,2025-09-11 15:38:00,Prompt Injection,Fraud Detection,2,0.93,786,Russia,In Progress,malicious
1372,2025-09-02 17:31:00,Model Evasion,Chatbot,2,0.95,949,Germany,,benign
1373,2025-09-19 21:56:00,Adversarial Example,Fraud Detection,1,0.5,521,Germany,,malicious
1374,2025-09-11 03:19:00,Model Evasion,Image Classifier,2,0.8,2943,China,In Progress,malicious
1375,2025-09-14 13:08:00,Data Poisoning,Image Classifier,1,0.86,354,China,Open,malicious
1376,2025-09-03 02:51:00,Adversarial Example,Fraud Detection,4,0.81,2335,USA,Closed,malicious
1377,2025-09-16 00:06:00,Prompt Injection,Chatbot,3,0.54,1482,China,,malicious
1378,2025-09-16 01:39:00,Model Evasion,Fraud Detection,3,0.61,1647,USA,Open,malicious
1379,2025-09-01 14:36:00,Adversarial Example,Chatbot,5,0.63,3045,Brazil,In Progress,benign
1380,2025-09-23 06:53:00,Data Poisoning,Fraud Detection,4,0.92,4631,India,Closed,malicious
1381,2025-09-03 21:02:00,Prompt Injection,Image Classifier,1,0.73,2215,China,Open,malicious
1382,2025-09-11 13:22:00,Model Evasion,Recommendation Engine,5,0.74,4716,USA,Open,malicious
1383,2025-09-28 14:14:00,Model Evasion,Recommendation Engine,2,0.97,427,India,,malicious
1384,2025-09-05 21:59:00,Adversarial Example,Chatbot,1,0.82,2537,USA,,malicious
1385,2025-09-06 13:07:00,Prompt Injection,Chatbot,4,0.95,544,USA,Closed,benign
1386,2025-09-28 11:27:00,Prompt Injection,Chatbot,3,0.73,2764,USA,Open,malicious
1387,2025-09-21 02:20:00,Prompt Injection,Image Classifier,3,0.57,4919,China,In Progress,malicious
1388,2025-09-26 20:33:00,Prompt Injection,Fraud Detection,2,0.96,3765,India,In Progress,malicious
1389,2025-09-12 19:39:00,Data Poisoning,Image Classifier,3,0.73,658,USA,Closed,malicious
1390,2025-09-13 13:17:00,Prompt Injection,Recommendation Engine,2,0.59,2827,USA,Open,malicious
1391,2025-09-19 05:38:00,Model Evasion,Chatbot,5,0.65,2058,China,,malicious
1392,2025-09-15 16:16:00,Model Evasion,Fraud Detection,2,0.53,3327,Germany,Open,malicious
1393,2025-09-06 18:31:00,Data Poisoning,Recommendation Engine,5,0.73,730,USA,,malicious
1394,2025-09-12 22:54:00,Model Evasion,Recommendation Engine,3,0.93,1832,USA,In Progress,malicious
1395,2025-09-10 18:58:00,Model Evasion,Recommendation Engine,5,0.97,408,Russia,Closed,malicious
1396,2025-09-20 14:51:00,Prompt Injection,Image Classifier,4,0.97,4179,Brazil,Closed,malicious
1397,2025-09-27 08:25:00,Model Evasion,Chatbot,4,0.56,3247,Brazil,Closed,malicious
1398,2025-09-19 00:25:00,Data Poisoning,Recommendation Engine,2,0.69,4802,India,,malicious
1399,2025-09-18 13:56:00,Prompt Injection,Chatbot,2,0.51,133,USA,In Progress,malicious
1400,2025-09-23 08:57:00,Adversarial Example,Image Classifier,2,0.93,4883,USA,In Progress,malicious
1401,2025-09-06 18:28:00,Prompt Injection,Recommendation Engine,5,0.68,4959,USA,Closed,malicious
1402,2025-09-05 03:09:00,Data Poisoning,Image Classifier,5,0.82,666,USA,Closed,malicious
1403,2025-09-01 19:10:00,Prompt Injection,Image Classifier,3,0.86,276,Brazil,,benign
1404,2025-09-17 15:04:00,Prompt Injection,Chatbot,1,0.71,3307,India,,malicious
1405,,Data Poisoning,Recommendation Engine,3,0.65,881,Germany,Open,malicious
1406,2025-09-07 09:24:00,Prompt Injection,Image Classifier,4,0.98,500000,USA,,malicious
1407,2025-09-01 18:01:00,Data Poisoning,Recommendation Engine,3,0.98,2082,Russia,Open,malicious
1408,2025-09-21 08:25:00,Data Poisoning,Chatbot,4,0.64,1237,India,Closed,malicious
1409,2025-09-12 17:36:00,Adversarial Example,Image Classifier,99,0.74,2452,USA,In Progress,malicious
1410,2025-09-06 10:05:00,Model Evasion,Chatbot,2,0.99,158,Russia,,malicious
1411,2025-09-04 15:17:00,Model Evasion,Recommendation Engine,3,0.5,2596,USA,In Progress,malicious
1412,2025-09-14 22:16:00,Prompt Injection,Recommendation Engine,3,0.71,3815,USA,,malicious
1413,2025-09-03 07:43:00,Prompt Injection,Chatbot,2,0.55,4374,Germany,,malicious
1414,2025-09-10 09:00:00,Adversarial Example,Fraud Detection,2,0.75,2526,Germany,Open,malicious
1415,2025-09-21 09:35:00,Adversarial Example,Image Classifier,1,0.51,110,USA,,malicious
1416,2025-09-07 17:02:00,Adversarial Example,Recommendation Engine,5,0.7,541,USA,Closed,benign
1417,2025-09-12 18:44:00,Data Poisoning,Recommendation Engine,3,0.61,1138,Brazil,In Progress,malicious
1418,2025-09-06 15:30:00,Adversarial Example,Image Classifier,3,0.77,3283,Germany,,malicious
1419,2025-09-14 13:31:00,Adversarial Example,Chatbot,5,1.0,3610,Germany,In Progress,malicious
1420,2025-09-02 03:59:00,Prompt Injection,Chatbot,4,0.9,4455,USA,In Progress,benign
1421,2025-09-03 10:26:00,Adversarial Example,Chatbot,1,0.92,3557,USA,In Progress,malicious
1422,2025-09-10 05:24:00,Data Poisoning,Fraud Detection,3,0.82,2419,USA,,malicious
1423,2025-09-06 00:53:00,Data Poisoning,Fraud Detection,3,0.52,1756,USA,Open,malicious
1424,2025-09-14 06:48:00,Prompt Injection,Recommendation Engine,4,0.6,3086,USA,In Progress,malicious
1425,2025-09-20 09:32:00,Adversarial Example,Chatbot,4,0.96,2306,USA,In Progress,malicious
1426,2025-09-07 13:15:00,Adversarial Example,Image Classifier,4,0.68,975,China,,malicious
1427,2025-09-10 05:36:00,Data Poisoning,Recommendation Engine,2,0.55,722,USA,,malicious
1428,2025-09-22 03:25:00,Adversarial Example,Image Classifier,5,0.85,2570,India,Closed,malicious
1429,2025-09-10 04:45:00,Adversarial Example,Recommendation Engine,1,0.65,324,USA,Closed,malicious
1430,2025-09-21 05:24:00,Adversarial Example,Fraud Detection,1,0.63,1529,China,Open,malicious
1431,2025-09-21 18:19:00,Model Evasion,Recommendation Engine,2,1.0,1945,USA,Open,malicious
1432,2025-09-25 11:27:00,Prompt Injection,Fraud Detection,1,0.93,4486,China,Open,malicious
1433,2025-09-21 07:02:00,Model Evasion,Recommendation Engine,2,0.7,2430,USA,Open,malicious
1434,2025-09-19 04:51:00,Prompt Injection,Chatbot,5,0.99,4111,Brazil,In Progress,malicious
1435,2025-09-26 20:20:00,Data Poisoning,Image Classifier,5,0.83,3510,India,,malicious
1436,2025-09-19 12:06:00,Adversarial Example,Chatbot,2,0.87,845,China,Closed,malicious
1437,2025-09-27 20:09:00,Prompt Injection,Recommendation Engine,2,0.52,4964,USA,In Progress,malicious
1438,2025-09-17 00:09:00,Model Evasion,Recommendation Engine,2,0.56,567,China,,malicious
1439,2025-09-10 18:29:00,Adversarial Example,Recommendation Engine,2,0.82,3688,India,,malicious
1440,2025-09-23 15:00:00,Data Poisoning,Fraud Detection,1,0.95,2179,USA,In Progress,malicious
1441,2025-09-23 02:43:00,Prompt Injection,Image Classifier,5,0.81,,China,In Progress,malicious
1442,2025-09-02 23:29:00,Prompt Injection,Image Classifier,2,0.57,3319,India,Closed,malicious
1443,2025-09-28 21:18:00,Prompt Injection,Recommendation Engine,3,0.56,2320,India,Open,malicious
1444,2025-09-17 04:09:00,Adversarial Example,Recommendation Engine,1,0.92,1646,India,Open,malicious
1445,2025-09-25 11:37:00,Model Evasion,Fraud Detection,5,0.57,4003,Russia,Closed,malicious
1446,2025-09-07 19:43:00,Model Evasion,Chatbot,4,0.76,3909,Russia,Closed,malicious
1447,2025-09-30 03:35:00,Prompt Injection,Chatbot,5,0.52,3420,China,Open,malicious
1448,2025-09-07 15:00:00,Data Poisoning,Image Classifier,4,0.54,2531,China,In Progress,malicious
1449,2025-09-12 08:44:00,Data Poisoning,Fraud Detection,2,0.84,356,India,Open,malicious
1450,2025-09-04 04:51:00,Model Evasion,Recommendation Engine,2,0.84,3081,Germany,,malicious
1451,2025-09-20 05:03:00,Data Poisoning,Image Classifier,4,0.67,2280,Brazil,,malicious
1452,2025-09-27 20:06:00,Model Evasion,Fraud Detection,2,0.61,4131,USA,Closed,malicious
1453,2025-09-22 12:17:00,Prompt Injection,Chatbot,3,0.91,2460,USA,Open,malicious
1454,2025-09-21 06:08:00,Model Evasion,Fraud Detection,1,0.61,,USA,Open,malicious
1455,2025-09-18 16:31:00,Model Evasion,Chatbot,1,0.77,4209,USA,,malicious
1456,2025-09-16 18:07:00,Prompt Injection,Fraud Detection,3,0.98,1197,USA,Open,malicious
1457,2025-09-01 14:11:00,Data Poisoning,Image Classifier,3,0.57,1278,Germany,Closed,malicious
1458,2025-09-13 13:11:00,Model Evasion,Chatbot,4,0.97,465,USA,Closed,malicious
1459,2025-09-05 17:53:00,Model Evasion,Image Classifier,1,0.59,4000,Germany,,malicious
1460,2025-09-09 06:58:00,Prompt Injection,Image Classifier,3,0.78,3348,Germany,Open,malicious
1461,2025-09-25 10:35:00,Data Poisoning,Chatbot,2,0.69,1487,USA,Open,benign
1462,2025-09-19 03:44:00,Model Evasion,Chatbot,1,0.98,4942,USA,,malicious
1463,2025-09-03 18:40:00,Prompt Injection,Recommendation Engine,3,0.64,4597,Germany,In Progress,malicious
1464,2025-09-04 12:12:00,Model Evasion,Recommendation Engine,1,0.7,4536,India,In Progress,malicious
1465,2025-09-25 15:46:00,Adversarial Example,Recommendation Engine,2,0.99,325,Russia,Open,malicious
1466,2025-09-20 11:54:00,Prompt Injection,Image Classifier,2,0.77,1765,Russia,Closed,malicious
1467,2025-09-27 11:55:00,Data Poisoning,Image Classifier,2,0.75,4162,Brazil,In Progress,malicious
1468,2025-09-29 07:30:00,Data Poisoning,Recommendation Engine,1,0.63,303,China,Open,malicious
1469,2025-09-23 10:40:00,Data Poisoning,Image Classifier,1,0.85,4579,Russia,In Progress,malicious
1470,2025-09-27 14:24:00,Data Poisoning,Image Classifier,2,0.51,1440,India,,malicious
1471,2025-09-03 17:13:00,Model Evasion,Chatbot,1,0.52,500000,Russia,In Progress,malicious
1472,2025-09-13 02:50:00,Model Evasion,Chatbot,4,0.8,3034,USA,In Progress,malicious
1473,2025-09-17 17:47:00,Data Poisoning,Image Classifier,2,0.67,2631,Brazil,,malicious
1474,2025-09-15 10:04:00,Data Poisoning,Recommendation Engine,2,0.98,95,China,Closed,malicious
1475,2025-09-15 05:31:00,Data Poisoning,Fraud Detection,2,0.95,3455,India,Open,malicious
1476,2025-09-27 17:34:00,Model Evasion,Recommendation Engine,4,0.86,4377,USA,Closed,malicious
1477,2025-09-03 08:13:00,Data Poisoning,Fraud Detection,5,0.91,2369,USA,Closed,malicious
1478,2025-09-09 10:41:00,Data Poisoning,Recommendation Engine,4,0.83,3467,USA,In Progress,malicious
1479,2025-09-23 05:16:00,Adversarial Example,Chatbot,4,0.56,528,USA,Open,malicious
1480,2025-09-19 20:02:00,Adversarial Example,Image Classifier,3,0.88,2310,USA,In Progress,malicious
1481,2025-09-25 04:50:00,Data Poisoning,Image Classifier,4,0.61,4675,India,,malicious
1482,2025-09-19 23:50:00,Prompt Injection,Chatbot,3,0.66,1663,USA,Closed,malicious
1483,2025-09-20 01:52:00,Data Poisoning,Fraud Detection,2,0.91,3364,USA,Closed,malicious
1484,2025-09-20 23:21:00,Adversarial Example,Fraud Detection,2,0.77,2341,USA,,malicious
1485,2025-09-18 14:31:00,Prompt Injection,Fraud Detection,2,0.93,4905,China,Open,malicious
1486,2025-09-17 01:32:00,Prompt Injection,Chatbot,5,0.61,692,USA,Closed,malicious
1487,2025-09-11 15:05:00,Data Poisoning,Fraud Detection,3,0.8,4330,USA,Closed,malicious
1488,2025-09-07 19:37:00,Adversarial Example,Chatbot,4,0.54,951,China,Open,malicious
1489,2025-09-08 19:41:00,Adversarial Example,Recommendation Engine,2,0.82,1360,Germany,In Progress,malicious
1490,2025-09-01 06:57:00,Prompt Injection,Recommendation Engine,3,0.88,538,USA,,malicious
1491,2025-09-29 20:56:00,Data Poisoning,Chatbot,1,0.79,819,USA,Open,malicious
1492,2025-09-15 03:18:00,Model Evasion,Image Classifier,1,0.63,3162,USA,,malicious
1493,2025-09-03 06:27:00,Model Evasion,Recommendation Engine,5,0.52,3925,Brazil,,malicious
1494,2025-09-12 22:49:00,Adversarial Example,Fraud Detection,3,0.56,500000,USA,Closed,malicious
1495,2025-09-17 16:52:00,Model Evasion,Chatbot,2,0.81,1028,China,Open,malicious
1496,2025-09-27 17:53:00,Adversarial Example,Fraud Detection,5,0.97,3665,USA,,malicious
1497,2025-09-19 02:52:00,Adversarial Example,Fraud Detection,2,0.6,1242,China,In Progress,malicious
1498,2025-09-08 20:58:00,Adversarial Example,Image Classifier,5,0.87,1141,USA,,malicious
