Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
2/4/2012 16:00,-5.7,-12.8,57,9,48.3,101.99,Clear
8/11/2012 16:00,26.8,20.5,68,9,24.1,100.36,Cloudy
3/9/2012 20:00,-2,-9,59,4,25,101.61,Mostly Cloudy
9/22/2012 12:00,16.9,15.6,92,22,16.1,100.23,Rain Showers
5/31/2012 20:00,14.8,3.7,47,13,24.1,101.01,Mainly Clear
11/30/2012 22:00,-10.7,-16.8,61,19,25,103.29,Mainly Clear
10/18/2012 14:00,19.3,5.8,,28,48.3,100.78,Mainly Clear
5/19/2012 19:00,24.3,7.6,34,11,48.3,,Mostly Cloudy
1/2/2012 5:00,2.6,-2.3,70,32,25,,Mostly Cloudy
8/6/2012 23:00,20.6,15.1,71,11,25,101.05,Clear
1/10/2012 23:00,-8.6,-15.6,57,19,25,101.44,Mostly Cloudy
8/15/2012 2:00,19.5,18.7,95,9,25,100.63,Rain
9/28/2012 11:00,14.6,5.2,53,13,48.3,101.62,Mostly Cloudy
8/4/2012 21:00,27.5,18.4,58,17,25,101.3,Mainly Clear
5/11/2012 1:00,8.4,3.1,69,22,25,100.14,Rain Showers
8/13/2012 5:00,19.5,17.5,88,13,24.1,100.78,Mainly Clear
10/14/2012 17:00,7.7,7.3,97,19,6.4,100.67,"Rain,Fog"
12/5/2012 6:00,5.7,2.7,81,24,25,100.68,Mostly Cloudy
3/3/2012 7:00,2,-1.6,,41,24.1,98.89,Mostly Cloudy
1/29/2012 16:00,0.7,-8.3,51,20,24.1,100.67,Mostly Cloudy
12/24/2012 23:00,-10.5,-12.8,83,4,25,101.48,Mostly Cloudy
3/30/2012 6:00,-4.8,-10.8,63,13,48.3,101.39,Clear
7/28/2012 17:00,26.2,10.6,38,17,48.3,101.1,Mostly Cloudy
1/21/2012 14:00,-12.5,-19.7,55,13,24.1,102.01,Clear
6/24/2012 18:00,19.4,12.7,65,26,24.1,100.71,Rain Showers
7/14/2012 18:00,31.5,18.4,46,15,24.1,101.19,Mainly Clear
7/21/2012 22:00,23,15.3,62,4,25,101.19,Mostly Cloudy
8/21/2012 11:00,21.1,9.6,48,11,48.3,,Mainly Clear
11/25/2012 16:00,-2.1,-10.9,51,24,48.3,100.24,Mostly Cloudy
3/28/2012 20:00,1.2,-0.3,90,13,9.7,99.86,Fog
4/17/2012 11:00,11.5,-1,,30,48.3,101.57,Mostly Cloudy
8/31/2012 18:00,24.2,,71,13,24.1,100.47,Mostly Cloudy
10/18/2012 21:00,13.8,6,59,17,25,100.95,Mostly Cloudy
12/5/2012 22:00,-1.6,-9.5,55,26,25,102.01,Mostly Cloudy
8/3/2012 2:00,23.5,17.3,,13,25,100.52,Mostly Cloudy
2/1/2012 7:00,-5.5,-8.2,81,13,9.7,,Freezing Rain
6/6/2012 16:00,21.3,8.2,43,13,48.3,,Mostly Cloudy
2/26/2012 12:00,-9.3,-18.6,,28,48.3,102.42,Clear
1/3/2012 8:00,-14.8,-21.3,58,26,24.1,101.07,Mostly Cloudy
1/3/2012 21:00,-17,-24.6,,15,25,101.86,Mostly Cloudy
7/25/2012 18:00,23.7,13.1,51,20,24.1,100.44,Cloudy
1/28/2012 14:00,1.2,-3.5,71,9,48.3,100.48,Cloudy
12/13/2012 4:00,-5.4,-6.2,,6,8,102.61,Fog
1/2/2012 13:00,1.1,-6.5,,,24.1,99.27,Mostly Cloudy
10/27/2012 14:00,14.4,9.9,,,24.1,101.14,Cloudy
3/4/2012 0:00,0.5,-4.8,68,32,25,,Mostly Cloudy
11/11/2012 1:00,2.7,,,13,25,102.34,Mostly Cloudy
9/9/2012 17:00,15.6,8.4,62,15,48.3,100.76,Mainly Clear
8/1/2012 10:00,24.1,19.4,75,13,24.1,100.6,Mostly Cloudy
11/12/2012 16:00,16.7,8,56,22,24.1,101.21,Cloudy
3/28/2012 12:00,3.8,-3.2,60,7,48.3,99.64,Cloudy
5/22/2012 22:00,14.9,10.8,76,17,25,100.81,Mostly Cloudy
4/11/2012 12:00,8.8,2.5,,9,24.1,100.76,Mainly Clear
7/20/2012 12:00,22.6,9.5,43,6,48.3,101.51,Mainly Clear
12/7/2012 22:00,2.3,,71,4,25,101.19,Cloudy
12/28/2012 13:00,-6.8,-9.8,79,20,48.3,101.17,Mainly Clear
3/27/2012 2:00,-5.4,-16.8,40,17,25,102.02,Clear
10/9/2012 23:00,10.4,7.4,82,,25,101.26,Mainly Clear
6/29/2012 13:00,28.6,18.2,53,37,48.3,99.46,Mainly Clear
4/15/2012 13:00,19.8,10.1,54,32,48.3,100.68,Mostly Cloudy
6/28/2012 9:00,20.4,14.1,,11,48.3,100.27,Mostly Cloudy
8/17/2012 13:00,24.1,19.2,,20,24.1,100.06,Cloudy
3/26/2012 22:00,-2.9,-17.8,31,28,25,101.84,Clear
12/16/2012 7:00,-9.8,-14.9,66,32,25,101.89,Cloudy
6/15/2012 20:00,22,8.7,43,15,48.3,102.06,Mostly Cloudy
11/20/2012 14:00,5.8,-1.6,,6,12.9,101.77,Mostly Cloudy
2/23/2012 8:00,0.4,-1.6,86,7,19.3,99.26,Mainly Clear
6/7/2012 5:00,11.3,8.1,81,11,48.3,101.11,Mainly Clear
12/18/2012 15:00,1.1,0.2,94,22,4.8,99.51,Snow
8/18/2012 18:00,20.8,6.9,40,15,48.3,100.8,Mostly Cloudy
4/20/2012 2:00,9.9,1.3,55,20,25,100.94,Mainly Clear
1/30/2012 6:00,-8.9,-15.1,61,15,25,101.47,Clear
12/11/2012 18:00,-6.9,-11.5,70,13,25,101.51,Clear
5/5/2012 11:00,10.8,0.8,,13,48.3,101.73,Mainly Clear
6/25/2012 6:00,16.7,14.3,86,15,24.1,100.19,Mostly Cloudy
8/23/2012 23:00,21.8,16.7,73,6,25,101.55,Mainly Clear
1/18/2012 19:00,-12.7,-18.7,61,22,25,101.78,Clear
6/20/2012 8:00,25.3,18,64,19,48.3,,Mostly Cloudy
10/2/2012 4:00,12,11.9,99,6,19.3,100.85,Clear
7/26/2012 11:00,21.9,17.5,76,7,24.1,99.93,Mostly Cloudy
1/8/2012 13:00,-6.5,-12.4,63,15,24.1,101.94,Cloudy
1/18/2012 11:00,-11.1,-17.7,58,39,24.1,100.92,Mainly Clear
3/3/2012 8:00,2.7,-1.5,74,32,24.1,98.79,Mostly Cloudy
7/21/2012 10:00,23.2,14.1,57,9,48.3,,Mainly Clear
8/10/2012 5:00,19,17.7,92,19,12.9,100.58,Rain
12/17/2012 13:00,0.6,-0.1,95,17,4.8,100.66,"Snow,Fog"
5/5/2012 6:00,5.9,-0.7,63,15,48.3,101.55,Mainly Clear
2/10/2012 16:00,1,-4.1,69,30,24.1,100.9,Cloudy
5/3/2012 5:00,11,8.4,84,13,24.1,101.29,Cloudy
7/3/2012 15:00,26.9,12.3,40,15,48.3,100.58,Cloudy
8/22/2012 22:00,21.9,14,61,17,25,101.27,Mainly Clear
4/10/2012 22:00,4.4,1.9,84,11,25,100.16,Mostly Cloudy
2/29/2012 5:00,-13.1,-16,79,0,25,102.4,Clear
8/29/2012 10:00,20.7,8.1,44,20,48.3,101.09,Clear
10/8/2012 23:00,7.4,1.9,68,7,25,102.06,Clear
8/6/2012 2:00,19.6,13.7,,22,25,100.77,Clear
9/12/2012 7:00,15.8,11.8,77,9,48.3,,Clear
1/31/2012 4:00,-7.1,-12.4,66,17,8,101.71,Snow
3/6/2012 8:00,-13,-19.4,,0,48.3,,Clear
6/22/2012 16:00,28.5,,,22,48.3,100.29,Mainly Clear
3/28/2012 7:00,0.5,-2.7,79,22,24.1,100.4,Snow
7/25/2012 22:00,21.2,,63,13,25,100.29,Cloudy
1/25/2012 16:00,-4.4,-11.3,59,19,24.1,101.96,Mostly Cloudy
6/27/2012 4:00,15.2,,83,13,19.3,99.72,Rain
1/7/2012 22:00,-1.5,-3,89,4,4,100.54,Fog
9/18/2012 11:00,17.3,16.4,94,20,9.7,,Rain
2/16/2012 2:00,0.7,-0.8,90,4,12.9,101.97,Cloudy
12/25/2012 4:00,-10.1,-13.2,78,15,24.1,101.49,Mostly Cloudy
10/12/2012 20:00,1.2,-3.6,70,9,25,102.35,Clear
2/14/2012 3:00,-13.2,-19.1,61,9,25,,Mostly Cloudy
12/16/2012 2:00,-10.1,-14.6,70,28,25,102.17,Cloudy
3/25/2012 22:00,7.5,5.5,87,11,25,100.17,Mainly Clear
2/27/2012 3:00,-8.3,-13.7,65,9,25,102.59,Cloudy
10/18/2012 19:00,15.6,5.2,50,15,25,100.86,Mainly Clear
7/4/2012 15:00,28.4,19.9,60,19,19.3,99.98,Mostly Cloudy
8/18/2012 8:00,17.1,12.6,75,17,48.3,100.79,Mainly Clear
11/28/2012 16:00,0.6,-0.9,,20,6.4,101.37,Snow Showers
10/13/2012 8:00,3.4,-1.3,71,11,48.3,102.57,Mainly Clear
2/7/2012 20:00,-9.2,-18.4,47,11,25,102.12,Clear
4/26/2012 0:00,5.8,0.9,71,7,25,,Mostly Cloudy
1/25/2012 8:00,-4.7,-10.9,62,26,24.1,101.94,Mostly Cloudy
6/1/2012 20:00,19.9,4.9,37,20,25,100.86,Cloudy
9/6/2012 21:00,21.4,15.1,,7,25,,Mainly Clear
8/3/2012 11:00,27.1,,55,13,24.1,100.99,Mainly Clear
2/20/2012 12:00,-6,-12.1,62,11,48.3,102.1,Mostly Cloudy
1/1/2012 12:00,-0.2,-2,88,9,,100.79,Fog
9/18/2012 6:00,16.4,12.9,80,22,24.1,100.49,Mainly Clear
4/13/2012 1:00,4,-5.1,51,11,25,101.48,Clear
4/11/2012 0:00,4.3,1.9,84,17,25,100.24,Mostly Cloudy
10/18/2012 16:00,18.3,3.8,,28,48.3,100.69,Mostly Cloudy
7/4/2012 1:00,19.4,16.6,,6,25,100.25,Cloudy
11/3/2012 21:00,5,0.9,75,15,25,100.76,Cloudy
8/28/2012 14:00,24.2,10,41,30,48.3,100.61,Mainly Clear
10/24/2012 20:00,10.1,-1.2,45,11,25,101.85,Mostly Cloudy
10/29/2012 11:00,14.3,9.4,72,32,24.1,100.48,Cloudy
3/25/2012 18:00,8.9,5.7,,7,24.1,100.28,Mostly Cloudy
8/31/2012 19:00,23.1,18.9,77,9,25,100.52,Mainly Clear
10/24/2012 12:00,9.1,-0.3,,11,48.3,101.86,Mostly Cloudy
11/14/2012 19:00,2.5,-5.9,54,9,25,103.17,Clear
2/16/2012 19:00,2.5,-1.4,75,17,25,101.02,Rain
8/6/2012 0:00,21.7,13.7,,24,25,100.67,Clear
4/15/2012 11:00,17.3,9.7,61,28,24.1,100.68,Mainly Clear
11/10/2012 14:00,5.6,-7.6,38,4,48.3,102.37,Mostly Cloudy
5/16/2012 7:00,15,12.8,87,9,24.1,100.57,Mostly Cloudy
9/13/2012 14:00,27.9,13.7,42,24,48.3,101.82,Mainly Clear
4/17/2012 10:00,10.9,-1.3,,41,48.3,101.51,Mainly Clear
12/4/2012 16:00,10.7,7.9,83,24,19.3,100.64,Cloudy
5/2/2012 22:00,13.5,7.7,68,19,25,101.22,Rain Showers
7/24/2012 1:00,19.4,18.3,,11,25,99.76,Mostly Cloudy
7/30/2012 18:00,28.2,15.4,46,13,48.3,101.01,Mainly Clear
12/2/2012 8:00,4.7,2.4,85,28,25,101.46,Cloudy
9/7/2012 1:00,18.7,14.5,77,4,25,100.62,Clear
7/7/2012 13:00,27.8,16.4,50,20,48.3,100.37,Mainly Clear
9/14/2012 0:00,19.5,15.5,78,9,25,101.72,Clear
11/24/2012 4:00,4.1,-2.2,63,37,25,99.56,Mostly Cloudy
7/30/2012 7:00,21.6,17.2,,6,48.3,101.31,Mainly Clear
3/20/2012 9:00,10.6,1.3,,0,19.3,,Mainly Clear
10/15/2012 8:00,14.4,11.3,82,20,24.1,99.53,Cloudy
9/4/2012 22:00,20.7,19.7,94,15,19.3,100.61,Rain
2/1/2012 22:00,-5,-8.2,78,15,12.9,,Snow
7/16/2012 10:00,26.8,20.9,70,9,24.1,100.55,Mostly Cloudy
1/24/2012 17:00,1.6,-2.8,73,26,24.1,100.88,Snow Showers
7/9/2012 9:00,19.2,7.9,48,9,48.3,,Clear
8/23/2012 20:00,21.8,16.1,70,7,25,101.41,Clear
7/12/2012 1:00,18.5,13.3,,6,25,101.5,Clear
2/11/2012 9:00,-13.7,-19.1,64,20,24.1,101.04,Cloudy
5/28/2012 7:00,16.6,6.2,50,22,48.3,101.26,Mostly Cloudy
9/15/2012 3:00,14.7,12.9,89,30,25,,Cloudy
8/19/2012 17:00,23.7,10.6,44,13,48.3,,Mostly Cloudy
2/12/2012 17:00,-12,-22.1,43,26,25,100.56,Mainly Clear
2/26/2012 3:00,-9.9,-15.1,,28,25,101.42,Mainly Clear
6/30/2012 8:00,23.4,14.4,57,26,48.3,99.88,Mostly Cloudy
6/17/2012 11:00,25.7,16.3,56,9,48.3,101.39,Cloudy
1/7/2012 5:00,-6.9,-9.7,80,4,19.3,100.12,Cloudy
12/2/2012 21:00,6.7,6.6,99,11,8,100.7,Fog
3/26/2012 9:00,-3,,,22,48.3,101.33,Mainly Clear
5/2/2012 15:00,14,9.1,,19,16.1,101.42,Mostly Cloudy
10/15/2012 4:00,11.9,10.7,92,4,12.9,99.66,Mostly Cloudy
11/5/2012 20:00,-1,-9.5,52,7,25,101.64,Mostly Cloudy
6/29/2012 17:00,30.2,,33,30,48.3,99.43,Mainly Clear
9/15/2012 5:00,13.7,12.7,94,28,9.7,101.14,"Drizzle,Fog"
3/2/2012 19:00,-1.8,-4.2,84,17,16.1,100.75,Cloudy
7/21/2012 2:00,15.1,12.4,,0,25,101.39,Clear
4/27/2012 11:00,3,-3.7,61,30,24.1,100.58,Cloudy
4/13/2012 2:00,2,-5.4,58,6,25,101.5,Clear
9/26/2012 19:00,13.6,,76,7,25,101.09,Mostly Cloudy
11/22/2012 15:00,10.7,-1.2,44,15,24.1,101.39,Mainly Clear
3/23/2012 1:00,10.3,7.5,,0,25,,Mainly Clear
5/25/2012 3:00,19.2,15.3,78,17,25,101.42,Mainly Clear
2/24/2012 0:00,-0.9,-5.1,73,6,25,100.34,Clear
6/21/2012 3:00,24.6,18.9,71,11,25,100.58,Mainly Clear
12/4/2012 9:00,5.9,4.8,93,11,19.3,,Rain Showers
3/31/2012 12:00,6.4,-7.1,,11,48.3,,Clear
7/31/2012 16:00,28.8,19.1,56,22,24.1,100.58,Mostly Cloudy
6/14/2012 19:00,22.5,6.5,36,13,48.3,102.17,Clear
8/16/2012 6:00,18.2,15.7,85,0,48.3,100.85,Mainly Clear
8/28/2012 21:00,14.9,7.1,60,7,25,101.01,Mainly Clear
9/12/2012 19:00,22.2,15,64,11,25,101.83,Mainly Clear
9/2/2012 6:00,13,10.8,86,7,24.1,,Mainly Clear
2/21/2012 4:00,-5.2,-8.2,79,4,25,102.12,Clear
3/15/2012 19:00,2.4,-0.4,82,28,25,101.88,Mostly Cloudy
4/2/2012 16:00,7.9,-12,23,28,48.3,100.59,Clear
12/17/2012 7:00,-0.3,-1.3,93,13,12.9,100.88,Cloudy
5/4/2012 19:00,15.9,13,83,9,9.7,100.82,Rain Showers
5/24/2012 15:00,28.1,17.7,53,17,48.3,101.27,Mainly Clear
2/29/2012 15:00,-3.1,-11.5,52,20,24.1,101.81,Cloudy
1/30/2012 0:00,-3.7,-8.8,,11,25,100.89,Clear
12/21/2012 13:00,1.8,0.3,,41,19.3,98.36,Snow
12/29/2012 12:00,-10.5,-11.6,92,11,8,100.93,"Snow Showers,Fog"
5/4/2012 14:00,16,12.5,80,9,24.1,,Cloudy
11/21/2012 1:00,0.6,-2.3,81,6,25,101.82,Mostly Cloudy
12/26/2012 16:00,-10.3,-14.1,74,19,25,,Cloudy
1/30/2012 2:00,-5.1,-10,,15,25,100.99,Clear
4/25/2012 17:00,8.8,-1.5,48,22,48.3,100.45,Mostly Cloudy
12/7/2012 9:00,-2.1,-4.7,82,7,24.1,101.32,Mostly Cloudy
9/7/2012 5:00,15.8,14.3,91,7,25,100.72,Mainly Clear
12/10/2012 18:00,1.5,1.1,97,15,12.9,99.57,Cloudy
6/14/2012 3:00,12.3,5.3,,13,25,101.96,Clear
4/17/2012 21:00,6.1,-5.6,43,17,25,102.12,Mostly Cloudy
2/16/2012 10:00,2.7,-1.1,,11,24.1,101.83,Mainly Clear
9/22/2012 15:00,16.1,15,93,9,24.1,100.32,Rain
7/29/2012 7:00,19.2,12.3,64,15,24.1,101.29,Mainly Clear
7/16/2012 5:00,20.3,19.6,96,4,9.7,100.55,Fog
5/24/2012 17:00,27.6,17.3,,22,24.1,101.21,Mainly Clear
12/29/2012 8:00,-13.6,-15.1,88,11,12.9,101.19,Cloudy
10/12/2012 7:00,3.7,-0.4,75,17,24.1,101.45,Mainly Clear
6/15/2012 6:00,15.6,8.5,,17,48.3,102.32,Clear
9/14/2012 9:00,22.2,15.5,66,9,24.1,,Cloudy
9/7/2012 8:00,19.9,13.9,,9,48.3,100.79,Mostly Cloudy
3/5/2012 13:00,-11.3,-19.5,,24,48.3,101.46,Mostly Cloudy
8/18/2012 2:00,15.3,11.1,76,7,25,,Mainly Clear
1/11/2012 11:00,-13.4,-20.8,54,15,24.1,101.78,Mostly Cloudy
2/15/2012 15:00,1.9,0.1,,6,12.9,101.72,Cloudy
11/23/2012 21:00,9.3,4.1,70,39,25,99.72,Cloudy
4/15/2012 7:00,11.7,6.2,69,9,24.1,100.81,Cloudy
4/2/2012 19:00,4.9,-12.6,27,13,25,100.69,Clear
3/11/2012 17:00,10.7,,45,11,48.3,101.65,Clear
5/5/2012 4:00,5.7,0.2,,11,25,101.44,Mainly Clear
9/27/2012 20:00,11.5,4.9,,4,25,102.01,Mainly Clear
10/17/2012 1:00,2.8,0.6,,9,25,100.86,Clear
6/1/2012 18:00,20.1,4.6,,19,24.1,100.98,Cloudy
5/25/2012 15:00,27.1,17.1,54,26,24.1,100.86,Mostly Cloudy
11/1/2012 7:00,7.3,4.7,84,7,24.1,99.32,Rain
2/24/2012 14:00,1.1,-3.3,,20,16.1,,Snow
4/10/2012 4:00,4,1.5,84,13,25,99.39,Mostly Cloudy
2/16/2012 4:00,0.9,-0.7,89,7,12.9,101.94,Cloudy
7/1/2012 3:00,20.2,13.8,67,7,25,100.22,Mostly Cloudy
1/19/2012 5:00,-16.6,,76,6,25,101.85,Clear
2/17/2012 3:00,1.4,0.2,92,19,12.9,100.45,Rain
7/19/2012 11:00,20.3,10.2,52,7,48.3,101.33,Mostly Cloudy
3/27/2012 18:00,2.6,-11.9,33,15,48.3,101.79,Mostly Cloudy
4/1/2012 13:00,5.9,0,66,,24.1,100.24,Rain
7/3/2012 1:00,16.7,10.5,67,4,25,100.84,Clear
5/26/2012 14:00,24.2,10.6,42,22,19.3,101.54,Mainly Clear
6/5/2012 10:00,18.8,6.7,45,19,48.3,100.99,Mainly Clear
10/5/2012 22:00,17.4,12.1,71,19,25,100.54,Cloudy
12/1/2012 4:00,-11.8,-15.1,,17,25,103.22,Mostly Cloudy
2/15/2012 23:00,1.4,0,90,7,8,101.97,Fog
8/5/2012 2:00,24.2,19.3,74,19,25,,Clear
7/10/2012 23:00,17.7,7.8,52,9,25,101.43,Clear
9/8/2012 20:00,19.2,13.2,,43,25,99.51,Mainly Clear
8/9/2012 7:00,20.7,17.3,81,13,24.1,101.01,Cloudy
5/6/2012 9:00,11,-0.9,44,20,48.3,101.86,Mainly Clear
9/4/2012 23:00,20.2,19.2,94,9,19.3,,Rain
12/20/2012 23:00,1.2,,,28,25,100.69,Cloudy
9/3/2012 16:00,27.8,11.4,36,4,48.3,101.29,Mostly Cloudy
8/30/2012 17:00,27.4,16.5,51,41,48.3,100.53,Mostly Cloudy
8/7/2012 2:00,18.9,14.8,77,19,25,100.99,Clear
11/17/2012 5:00,-2.2,-7.3,68,13,25,,Clear
6/14/2012 21:00,21,6,38,11,25,102.16,Clear
1/26/2012 16:00,-3.8,-12.2,52,19,24.1,101.52,Cloudy
3/27/2012 15:00,2.1,-16.5,,15,48.3,101.98,Mainly Clear
7/18/2012 7:00,20.5,,,11,24.1,100.6,Mostly Cloudy
1/25/2012 17:00,-4.8,-11.4,60,20,24.1,102.01,Mainly Clear
5/4/2012 1:00,13.3,10.8,85,17,25,100.7,Cloudy
5/17/2012 12:00,14.3,1.8,43,17,48.3,101.49,Mostly Cloudy
1/7/2012 2:00,-8.1,-11.1,79,4,19.3,100.15,Cloudy
5/13/2012 4:00,15.1,10.9,76,11,25,,Rain Showers
11/10/2012 18:00,3.4,-7,46,7,25,102.53,Mostly Cloudy
1/31/2012 17:00,-7.7,-11.1,77,19,1,101.19,Snow
12/25/2012 18:00,-8.9,-13.4,70,13,25,102.16,Mainly Clear
1/17/2012 16:00,-3.5,-6,,28,1.2,99.69,Snow
8/19/2012 5:00,12.8,11,89,9,24.1,100.97,Mainly Clear
8/27/2012 23:00,22.5,19.1,81,22,25,,Mostly Cloudy
4/20/2012 8:00,6.1,1.4,72,26,24.1,101.12,Cloudy
1/13/2012 0:00,-5.1,-7.5,83,28,2.4,99.3,Snow
10/31/2012 7:00,11.6,10.4,92,11,24.1,99.26,Mostly Cloudy
1/4/2012 19:00,-8.4,,71,9,16.1,100.65,Snow
11/9/2012 19:00,4.6,-0.3,70,15,25,101.45,Cloudy
7/3/2012 6:00,18.5,11.1,62,9,48.3,100.98,Clear
4/5/2012 4:00,1.5,,61,17,25,100.47,Mostly Cloudy
10/13/2012 2:00,0.1,-3.6,,4,25,102.47,Mostly Cloudy
3/23/2012 5:00,8,5.2,82,9,25,101.85,Clear
5/5/2012 22:00,13.1,-4.2,30,9,25,101.65,Cloudy
1/21/2012 1:00,-16.1,-23.6,,0,25,102.26,Cloudy
8/20/2012 6:00,16,12.8,,6,48.3,100.76,Mainly Clear
2/9/2012 11:00,-1.2,-7.3,63,24,24.1,101.27,Clear
4/11/2012 22:00,3.3,-0.9,74,11,25,101.09,Mostly Cloudy
7/11/2012 4:00,13.5,8.6,,4,24.1,101.6,Clear
5/13/2012 19:00,18.8,5.7,42,13,48.3,101.49,Mainly Clear
9/7/2012 12:00,23.3,14,56,17,48.3,100.82,Cloudy
5/2/2012 11:00,10.3,8,86,13,12.9,,Cloudy
3/7/2012 10:00,-0.1,-6.5,62,6,24.1,101.76,Clear
1/1/2012 0:00,-1.8,-3.9,86,4,8,101.24,Fog
5/15/2012 6:00,16.3,,,9,24.1,101.23,Cloudy
8/4/2012 11:00,28.3,18,54,17,24.1,101.69,Clear
2/27/2012 10:00,-8.7,-14.6,62,22,24.1,101.94,Cloudy
2/10/2012 9:00,-0.1,-3.5,78,19,24.1,101.12,Cloudy
7/30/2012 17:00,29.4,12.9,36,9,48.3,101.03,Cloudy
1/2/2012 1:00,4.6,0,,39,25,99.26,Cloudy
10/26/2012 0:00,8.9,6.4,84,9,25,101.47,Clear
11/18/2012 12:00,4.1,-10.1,35,4,48.3,103.51,Mostly Cloudy
5/22/2012 8:00,18.5,16.5,88,9,9.7,,"Rain,Fog"
7/3/2012 4:00,14.3,10.5,78,6,24.1,100.89,Clear
10/9/2012 20:00,11.9,4.6,,19,25,101.4,Mainly Clear
4/16/2012 21:00,19.3,15.8,80,13,25,100.26,Mostly Cloudy
3/28/2012 8:00,0.8,-2.9,,19,8,100.25,"Snow,Ice Pellets"
4/12/2012 11:00,9.8,-1.2,46,9,48.3,101.46,Mostly Cloudy
11/20/2012 17:00,4.2,-0.4,72,7,16.1,101.79,Cloudy
3/11/2012 18:00,9.1,-1,,7,25,101.68,Clear
5/19/2012 11:00,22.3,8.5,41,11,48.3,101.72,Mainly Clear
4/1/2012 0:00,0.4,-6.6,59,0,25,100.75,Clear
4/4/2012 9:00,6.5,-6.5,39,28,48.3,99.83,Mostly Cloudy
7/2/2012 13:00,26.5,13.7,,17,48.3,100.66,Mainly Clear
8/6/2012 1:00,20.7,14.3,67,24,25,100.7,Mainly Clear
12/22/2012 9:00,-3,-5,86,35,3.2,98.58,Snow
11/2/2012 3:00,4.8,2.8,87,24,25,99.45,Cloudy
1/27/2012 21:00,-1.3,-3.9,82,19,24.1,99.75,Cloudy
8/9/2012 18:00,20.4,18.6,89,20,16.1,100.87,Rain
7/19/2012 22:00,18.7,9.9,,11,25,101.39,Mainly Clear
6/13/2012 17:00,22.2,9.8,45,19,48.3,101.44,Mainly Clear
6/14/2012 20:00,21.7,5.7,35,15,48.3,102.16,Clear
1/6/2012 17:00,-11.2,-14.3,78,17,25,100.15,Snow
11/26/2012 0:00,-4.9,-10.1,67,9,25,100.52,Mostly Cloudy
1/14/2012 6:00,-15.2,-20.6,63,24,25,100.6,Cloudy
7/8/2012 23:00,17.1,8.4,,9,25,100.85,Clear
10/13/2012 23:00,5.6,3,,19,9.7,101.77,"Rain,Fog"
8/28/2012 0:00,21.8,19.1,85,26,25,100.53,Cloudy
4/26/2012 2:00,3.7,-0.5,74,7,25,100.67,Mainly Clear
2/2/2012 18:00,-7.7,-12.5,68,7,25,102.08,Mostly Cloudy
3/8/2012 15:00,11.7,6.6,71,37,19.3,99.82,Rain
11/19/2012 1:00,-2.4,-5.9,,6,25,,Cloudy
9/11/2012 22:00,18.4,12,,17,25,,Clear
10/12/2012 13:00,6.2,-5.5,43,26,24.1,101.87,Mostly Cloudy
8/12/2012 5:00,19.6,18.7,95,4,8,100.75,Fog
3/20/2012 7:00,5.5,-0.1,67,4,24.1,102,Clear
7/13/2012 1:00,22.6,15.5,,7,25,101.44,Mainly Clear
8/29/2012 1:00,11.5,8,79,9,25,101.07,Mostly Cloudy
8/13/2012 9:00,21.9,18,79,15,19.3,100.88,Mostly Cloudy
5/16/2012 3:00,13.3,11.4,88,0,25,100.58,Clear
9/13/2012 1:00,19.5,13.4,,7,25,101.97,Mainly Clear
8/15/2012 5:00,18.9,17.6,92,4,24.1,100.62,Cloudy
7/28/2012 21:00,22.8,11.8,50,4,25,101.14,Mainly Clear
8/8/2012 7:00,19.3,17.4,89,6,48.3,101.09,Clear
8/23/2012 22:00,20.5,16.3,77,6,25,101.53,Mostly Cloudy
4/13/2012 13:00,14.7,-6.1,23,24,48.3,101.48,Mainly Clear
8/14/2012 14:00,24.2,18.5,,13,24.1,100.75,Mostly Cloudy
12/6/2012 20:00,-1.9,-7.4,66,,25,,Mostly Cloudy
9/16/2012 6:00,5.8,4.9,94,9,48.3,101.53,Clear
6/19/2012 12:00,25.3,17,,9,24.1,100.99,Cloudy
8/18/2012 12:00,21,11.2,53,22,48.3,100.83,Mainly Clear
1/5/2012 4:00,-4.1,,,9,4.8,100.21,Snow
11/16/2012 9:00,0.4,-1.7,86,9,19.3,102.55,Mostly Cloudy
10/19/2012 3:00,12,6,67,19,25,100.94,Cloudy
9/9/2012 14:00,18.1,8.4,53,19,48.3,100.67,Mostly Cloudy
10/8/2012 11:00,10,-1,46,9,48.3,101.95,Mainly Clear
5/24/2012 13:00,27.1,15.9,50,13,24.1,101.37,Mainly Clear
11/6/2012 11:00,1.9,-4.5,62,9,48.3,101.94,Mostly Cloudy
3/2/2012 22:00,0.2,-4.2,72,13,25,100.49,Cloudy
8/8/2012 4:00,17.2,16.9,,4,16.1,,Clear
10/20/2012 3:00,12.8,12.1,96,13,6.4,99.83,"Rain Showers,Fog"
7/27/2012 0:00,18.1,17.2,94,0,25,100.01,Mainly Clear
10/7/2012 12:00,9.2,0.6,55,22,48.3,101.36,Mostly Cloudy
6/16/2012 17:00,26.5,11.3,39,4,48.3,101.73,Mostly Cloudy
10/6/2012 17:00,12,7.9,76,9,48.3,100.32,Mostly Cloudy
2/18/2012 21:00,-2.4,-8.1,65,9,25,101.16,Clear
6/16/2012 1:00,16.1,10.4,,,25,102.02,Mainly Clear
